date,dig_pH,dig_온도,dig_TS,dig_VS,dig_VFA,dig_Alk,dig_CODcr,dig_NH3N,dig_CH4pct,biogas,feed,in_pH,in_TS,in_VS,in_CODcr,str_음폐수,str_가축분뇨,str_음식물,CH4pct,methane,VS_in,COD_in,OLR,S_fast,S_slow,L_fast,L_slow,VFA_ALK
2018-11-16,,,,,,,,,,13430.0,188.0,,,,,128.14,89.45,12.88,,,,,,192.63748158197185,206.4359849077122,12472.163476621741,13984.718621764769,
2018-11-17,,,,,,,,,,13026.0,192.0,,,,,183.48,,18.61,,,,,,192.2345163681329,204.73971196681399,12380.023386322813,13789.861047205763,
2018-11-18,,,,,,,,,,15813.0,236.0,,,,,,41.6,,,,,,,219.89957833891083,208.41289263681102,12346.126941394155,13617.899841212293,
2018-11-19,7.875,38.0,2.88,1.46,3207.0,16078.0,27771.0,3659.0,65.80000000000001,15515.0,240.0,4.14,7.77,6.3,180970.0,103.34,114.24,19.71,65.80000000000001,10208.870000000003,15120.0,43432.8,1.89,232.60546811200817,212.12447559037867,14099.549129319563,13794.401262498019,0.1994651076004478
2018-11-20,7.855,38.0,2.9050000000000002,1.47,3296.0,16102.5,,,65.6,14357.0,240.0,4.19,7.58,6.09,,182.34,88.86,17.34,65.6,9418.192,14616.0,,1.827,237.27970374132116,215.39993605058788,14426.008342301575,13890.941658987087,0.2046887129327744
2018-11-21,7.84,38.1,2.9050000000000002,1.38,3211.5,16078.5,,,65.7,13711.0,240.0,4.26,6.93,5.09,,157.28,87.65,17.34,65.7,9008.127,12216.0,,1.527,238.99925893253646,218.29051976126084,13029.01663395013,13694.130826066008,0.19973878160276146
2018-11-22,7.895,38.1,2.775,1.2850000000000001,3181.0,16402.5,,,65.65,13527.0,240.0,4.25,6.96,5.8,,153.76,78.94,14.66,65.65,8880.4755,13920.0,,1.74,239.6318479353442,220.84145093259121,13592.225537204522,13720.67115361391,0.19393385154702028
2018-11-23,,,,,,,,,,13129.0,240.0,,,,,177.75,77.22,11.8,,,,,,239.8645644241883,223.09263978999675,13799.418513796529,13744.092910468515,
2018-11-24,,,,,,,,,,13061.0,240.0,,,,,132.11,,20.74,,,,,,239.95017603605567,225.0793069837901,13875.640550239845,13764.762538345793,
2018-11-25,,,,,,,,,,13166.0,240.0,,,,,,90.22,,,,,,,239.9816707879872,226.83253462877917,13903.681070411561,13783.003420925068,
2018-11-26,7.855,38.05,2.71,1.375,3316.5,16643.5,27945.0,4174.0,65.15,12363.0,240.0,4.23,6.74,5.3,151878.0,104.16,88.43,21.55,65.15,8054.494500000001,12720.0,36450.72,1.59,239.99325705972763,228.3797525950077,13155.45193070822,13658.0972264032,0.1992669811037342
2018-11-27,7.915,38.0,2.7,1.38,3197.5,16769.0,,4174.0,65.30000000000001,11658.0,240.0,3.98,6.55,5.35,,156.45,80.75,22.99,65.30000000000001,7612.674000000002,12840.0,,1.605,239.99751941090074,229.7451676578276,12956.048279985393,13561.968268313873,0.19067922953068162
2018-11-28,7.825,38.0,2.81,1.3050000000000002,3267.5,16565.0,,,65.35,11250.0,240.0,4.2,6.43,5.17,,157.27,73.78,19.65,65.35,7351.874999999999,12408.0,,1.551,239.99908744226838,230.95014222150854,12609.615694975997,13426.373422467901,0.19725324479323875
2018-11-29,7.765,38.0,2.6550000000000002,1.31,3505.0,16413.0,,,65.19999999999999,11438.0,240.0,4.16,6.45,5.37,,156.92,89.19,20.05,65.19999999999999,7457.575999999998,12888.0,,1.611,239.99966428877167,232.01352854165017,12785.58813743687,13363.11287776179,0.21355023457015782
2018-11-30,,,,,,,,,,11889.0,240.0,,,,,126.98,122.67,22.58,,,,,,239.99987649874095,232.95196367542601,12850.32478123095,13307.285643002833,
2018-12-01,,,,,,,,,,12092.0,240.0,,,,,212.67,,22.33,,,,,,239.99995456642586,233.78012977425973,12874.14006157323,13258.01828124819,
2018-12-02,,,,,,,,,,13442.0,240.0,,,,,,80.65,,,,,,,239.99998328592216,234.51098379130607,12882.901213596888,13214.539987101203,
2018-12-03,7.869999999999999,38.15,2.76,1.13,3602.5,16468.0,25020.0,4121.8,64.5,12235.0,240.0,4.0,7.05,5.52,142894.0,126.53,40.16,23.09,64.5,7891.575,13248.0,34294.56,1.656,239.9999938512344,235.15596019759096,13113.687662485652,13218.47164225637,0.21875759047850377
2018-12-04,7.78,38.099999999999994,2.735,1.34,3491.0,16513.0,,,64.8,12614.0,240.0,3.99,7.14,5.72,,181.78,88.29,29.1,64.8,8173.871999999999,13728.0,,1.716,239.99999773799556,235.72514987837752,13502.007120570499,13278.34280251223,0.2114091927572216
2018-12-05,7.795,37.95,2.6900000000000004,1.1949999999999998,3553.5,16393.0,,,65.30000000000001,12341.0,240.0,4.02,7.05,5.52,,182.52,90.07,16.95,65.30000000000001,8058.673000000002,13248.0,,1.656,239.9999991678551,236.2274580086548,13341.443997569044,13274.77742923278,0.21676935277252485
2018-12-06,7.765,37.9,2.91,1.33,3755.5,16327.5,,,65.1,12476.0,240.0,4.01,7.05,5.52,,157.17,121.22,18.32,65.1,8121.876,13248.0,,1.656,239.99999969387102,236.67074337776754,13282.376125606526,13271.630998357106,0.230010718113612
2018-12-07,7.775,37.8,2.565,1.06,3853.5,16406.5,,,65.4,12620.0,240.0,4.05,7.1,5.49,,155.76,37.09,22.21,65.4,8253.480000000001,13176.000000000002,,1.6470000000000002,239.99999988738145,237.06194134297058,13215.133589642113,13260.39405984122,0.23487642093072866
2018-12-08,,,,,,,,,,12968.0,240.0,,,,,129.36,89.3,16.63,,,,,,239.99999995856996,237.4071723355597,13190.396443088575,13250.477496406415,
2018-12-09,,,,,,,,,,13315.0,240.0,,,,,,,,,,,,,239.99999998475874,237.71183761719578,13181.296155438282,13241.726159890917,
2018-12-10,7.805,38.1,2.715,1.24,3318.5,15233.0,31054.0,4491.5,65.1,12546.0,240.0,3.98,7.09,5.63,179013.0,157.09,88.79,22.12,65.1,8167.446,13512.0,42963.12,1.689,239.99999999439308,237.9807037845647,13390.340854469387,13273.48417325409,0.21784940589509616
2018-12-11,7.785,38.0,2.715,1.085,3342.5,15206.0,,,65.05,11849.0,240.0,4.08,6.33,4.96,,129.2,79.67,19.81,65.05,7707.7744999999995,11904.000000000002,,1.4880000000000002,239.99999999793732,238.21797734447756,12450.794242932483,13112.56554103536,0.21981454688938576
2018-12-12,7.775,37.9,2.73,1.24,3346.0,15259.0,,,65.25,12333.0,240.0,3.97,7.29,5.79,,206.37,77.75,16.77,65.25,8047.2825,13895.999999999998,,1.7369999999999999,239.9999999992412,238.42737052616587,13364.33851371225,13204.621516585667,0.2192804246674094
2018-12-13,7.82,38.0,2.61,1.275,3276.5,15482.5,,,65.0,12990.0,240.0,3.96,7.5,6.18,,152.84,87.53,16.99,65.0,8443.5,14831.999999999998,,1.8539999999999999,239.99999999972084,238.61215936042814,14292.077512595613,13395.843529054033,0.21162602938801872
2018-12-14,7.775,38.15,2.815,1.31,3163.5,15657.5,,,65.0,12724.0,240.0,3.92,6.96,5.59,,181.48,89.03,19.62,65.0,8270.6,13415.999999999998,,1.6769999999999998,239.9999999998973,238.7752349342968,13738.290905756541,13398.211976823146,0.2020437490020757
2018-12-15,,,,,,,,,,12873.0,240.0,,,,,79.76,80.2,15.68,,,,,,239.99999999996223,238.9191486231231,13534.564198304353,13400.302124643324,
2018-12-16,,,,,,,,,,13148.0,240.0,,,,,,,,,,,,,239.99999999998613,239.04615200775186,13459.617331015144,13402.146673620573,
2018-12-17,7.805,38.0,2.59,1.41,3116.0,15808.0,24734.0,,65.15,12761.0,240.0,3.95,6.8,5.53,176997.0,185.09,77.82,24.23,65.15,8313.7915,13272.0,42479.28,1.659,239.99999999999488,239.15823210130446,13341.020558887929,13386.854036351842,0.1971153846153846
2018-12-18,,,,,,,,,,12697.0,240.0,,,,,147.69,89.72,15.83,,,,,,239.99999999999812,239.25714243670603,13297.391244633032,13373.358331329839,
2018-12-19,7.8,38.099999999999994,2.795,1.32,3104.0,16018.5,,,64.7,12208.0,240.0,3.97,6.9,5.65,,156.19,87.8,15.87,64.7,7898.576,13560.0,,1.695,239.99999999999932,239.34443050133154,13463.391637828872,13395.289305505363,0.19377594656178793
2018-12-20,7.765,37.9,2.64,1.29,3107.0,15990.0,,,64.80000000000001,11718.0,240.0,3.95,6.79,5.52,,157.29,78.97,17.68,64.80000000000001,7593.264000000001,13248.0,,1.656,239.99999999999977,239.42146194799616,13327.238155357489,13377.982355892318,0.1943089430894309
2018-12-21,7.78,38.0,2.7,1.15,3174.5,15902.5,,,64.69999999999999,11704.0,240.0,3.96,6.65,5.48,,102.61,72.82,18.42,64.69999999999999,7572.4879999999985,13152.000000000002,,1.6440000000000001,239.99999999999994,239.48944196107928,13216.46651466483,13351.42872911374,0.19962270083320233
2018-12-22,,,,,,,,,,12363.0,240.0,,,,,107.44,88.0,16.58,,,,,,240.0,239.54943411206278,13175.71590538917,13327.995235729257,
2018-12-23,,,,,,,,,,12600.0,240.0,,,,,,,,,,,,,240.0,239.60237699948513,13160.724594021445,13307.315250400716,
2018-12-24,7.785,38.0,2.54,1.25,3106.5,15896.5,33002.0,4357.0,64.65,10569.0,206.0,3.97,6.58,5.41,176752.0,154.68,89.69,21.6,64.65,6832.858500000001,11144.6,36410.912,1.393075,218.50790099982902,235.65399362152547,11886.29078898061,13053.1895096511,0.1954203755543673
2018-12-25,,,,,,,,,,10469.0,216.0,,,,,129.24,78.57,16.46,,,,,,216.92260521833038,233.3445884944136,11417.452792972192,12828.924330572549,
2018-12-26,7.84,37.95,2.645,1.51,3083.5,16037.5,,,64.7,10139.0,209.0,3.99,6.53,5.29,,103.67,78.91,15.59,64.7,6559.933000000001,11056.099999999999,,1.3820124999999999,211.91456358034134,230.4840239410166,11189.034263544349,12620.611980556881,0.19226812159002338
2018-12-27,7.79,37.9,2.62,1.35,3192.5,15841.5,,,65.15,9517.0,200.0,4.01,6.34,5.36,,180.22,62.61,17.14,65.15,6200.325500000001,10720.0,,1.34,204.3831229917376,226.9020567062618,10892.548062762955,12397.28418585662,0.2015276331155509
2018-12-28,7.795,37.9,2.415,1.025,3103.0,15938.5,,,65.25,9514.0,202.0,3.99,6.34,5.18,,72.62,71.45,16.25,65.25,6207.885,10463.6,,1.30795,202.87670195444326,223.97598791126197,10621.401173620809,12170.070304595281,0.19468582363459547
2018-12-29,,,,,,,,,,9434.0,202.0,,,,,108.45,,17.31,,,,,,202.3225206250745,221.3937412629252,10521.651807567821,11969.554758157927,
2018-12-30,,,,,,,,,,10022.0,211.0,,,,,,21.06,,,,,,,207.80773373677567,220.1724444707972,10484.956066527044,11792.600409506904,
2018-12-31,7.775,38.0,2.49,1.21,3076.5,15747.5,38032.0,3777.0,65.25,8553.0,187.0,3.99,6.03,4.86,175598.0,108.18,57.11,19.68,65.25,5580.8325,9088.2,32836.826,1.136025,194.6547374591292,216.274579496638,9602.037841206791,11474.824984738352,0.1953643435465947
2019-01-01,7.775,38.05,2.54,1.0950000000000002,3102.5,15760.0,,,64.8,8383.0,192.0,3.98,5.84,4.84,178540.0,77.88,88.65,13.17,64.8,5432.184,9292.8,34279.68,1.1616,192.97662333292135,213.42224121732656,9406.562244212219,11218.430290393795,0.19685913705583757
2019-01-02,7.765,38.0,2.5949999999999998,1.18,3195.0,15612.5,,,65.0,8317.0,196.0,3.91,5.85,4.68,,155.7,90.04,15.42,65.0,5406.05,9172.800000000001,,1.1466,194.88776188126434,211.37507391037238,9258.796323767774,10978.06239510575,0.20464371497197759
2019-01-03,7.8149999999999995,38.05,2.46,1.1,3162.0,15762.5,,,65.15,8235.0,200.0,4.1,5.73,4.57,,103.03,114.13,16.24,65.15,5365.1025,9140.0,,1.1425,198.1193126977442,210.03846749257445,9183.70272520091,10762.084370438046,0.20060269627279936
2019-01-04,,,,,,,,,,8596.0,204.0,,,,,147.3,40.93,16.99,,,,,,201.83661604154213,209.32892885855475,9156.07733412458,10571.484432642459,
2019-01-05,,,,,,,,,,9391.0,208.0,,,,,142.76,89.09,19.42,,,,,,205.7326177536375,209.17277560142983,9145.914520693277,10403.280577905038,
2019-01-06,,,,,,,,,,9920.0,208.0,,,,,26.4,,,,,,,,207.1658766862861,209.0349708356886,9142.175830567441,10254.841197096473,
2019-01-07,7.795,37.95,2.51,1.125,3242.5,15405.0,26006.0,3012.6000000000004,65.8,9991.0,216.0,3.96,6.36,5.1,154860.0,75.95,133.38,20.85,65.8,6574.0779999999995,11015.999999999998,33449.76,1.3769999999999998,212.7501076521113,209.85338333608382,10326.658611695606,10344.279714062639,0.21048360921778644
2019-01-08,7.795,38.0,2.5549999999999997,1.0950000000000002,3177.5,15550.0,,,65.7,9636.0,216.0,4.07,6.0,4.82,,106.22,99.21,15.61,65.7,6330.852000000001,10411.2,,1.3014000000000001,214.80443141919136,210.5756298327191,10380.098961314721,10352.143054940203,0.20434083601286174
2019-01-09,7.805,38.0,2.435,1.525,3154.5,15721.0,,,65.5,9436.0,216.0,4.04,5.91,5.26,,98.8,95.89,15.68,65.5,6180.58,11361.599999999999,,1.4202,215.56017489860997,211.2130101289023,11000.525946379268,10470.75737269222,0.20065517460721327
2019-01-10,7.765,38.0,2.38,1.1,3191.0,15619.5,,,65.45,9647.0,216.0,4.08,6.11,4.93,,100.33,89.77,17.27,65.45,6313.9615,10648.8,,1.3311,215.83819738748747,211.77549626605244,10778.1927445995,10491.67793287286,0.2042959121610807
2019-01-11,,,,,,,,,,9933.0,216.0,,,,,99.75,88.33,17.34,,,,,,215.9404761453288,212.2718885398342,10696.400930574902,10510.140262432611,
2019-01-12,,,,,,,,,,10456.0,216.0,,,,,128.08,41.59,15.92,,,,,,215.9781023976072,212.70995318391354,10666.311403739135,10526.433211083586,
2019-01-13,,,,,,,,,,11127.0,225.0,,,,,,42.45,,,,,,,221.68102935172575,214.15407175218402,10655.24208542168,10540.811687802041,
2019-01-14,7.785,38.0,2.33,1.15,3172.5,15731.5,23337.5,3240.5,65.35,9963.0,207.0,4.23,6.35,5.18,119773.0,75.69,37.3,21.57,65.35,6510.820499999999,10722.6,24793.011,1.340325,212.40084887373442,213.31344616217035,10697.820408026455,10562.17237755922,0.2016654483043575
2019-01-15,7.779999999999999,38.0,2.32,1.15,3106.5,15817.5,,,65.35,10058.0,216.0,4.19,6.28,5.06,,78.05,112.88,15.13,65.35,6572.902999999999,10929.599999999999,,1.3661999999999999,214.67594629497785,213.62912455948856,10844.333053229828,10605.34626127199,0.1963963963963964
2019-01-16,7.805,38.0,2.3,1.01,3050.0,15931.0,,,65.45,9493.0,216.0,4.23,5.99,4.98,,104.05,108.65,14.8,65.45,6213.1685,10756.8,,1.3446,215.51290786291548,213.90770976733475,10789.001610706218,10623.142544687675,0.1914506308455213
2019-01-17,7.775,38.0,2.4,1.07,3087.0,15872.5,,,65.35,9330.0,216.0,4.21,5.94,4.94,,79.6,139.07,16.56,65.35,6097.155,10670.400000000003,,1.3338000000000003,215.8208088168103,214.1535603503649,10714.031094268637,10628.695442062844,0.19448732083792722
2019-01-18,7.785,38.0,2.29,1.0350000000000001,3091.0,15837.5,,,65.05,9264.0,216.0,4.18,6.03,4.9,,100.01,36.27,17.85,65.05,6026.232,10584.000000000002,,1.3230000000000002,215.93407924766532,214.37052272838764,10631.835766294458,10623.44358918011,0.19516969218626679
2019-01-19,,,,,,,,,,9858.0,216.0,,,,,128.69,89.88,14.72,,,,,,215.9757491104695,214.5619913549701,10601.597794972415,10618.808845278267,
2019-01-20,,,,,,,,,,10264.0,216.0,,,,,,46.61,,,,,,,215.99107859631158,214.73096182487123,10590.473866980303,10614.718698140618,
2019-01-21,7.84,37.849999999999994,2.37,1.16,3021.0,16080.5,18966.0,3129.0,65.5,9620.0,216.0,7.1,6.21,5.12,106476.0,72.71,41.64,21.86,65.5,6301.1,11059.2,22998.816,1.3824,215.99671799899664,214.88007774118725,10886.765292122263,10666.946627852327,0.1878672926836852
2019-01-22,7.83,38.0,2.435,1.085,2942.5,16056.5,,3128.95,65.4,9378.0,217.0,4.05,6.17,5.02,,78.49,77.69,14.21,65.4,6133.212,10893.4,,1.361675,216.63091317813354,215.1291751728776,10890.959227373602,10693.555600499842,0.18325911624575716
2019-01-23,7.795,38.0,2.2800000000000002,1.005,3055.0,16022.5,18966.0,,65.4,9491.0,216.0,4.02,6.29,4.84,106476.0,78.1,75.64,11.35,65.4,6207.1140000000005,10454.4,22998.816,1.3068,216.23209998739947,215.23149978737072,10615.001164604437,10665.45407667687,0.19066937119675456
2019-01-24,7.6850000000000005,38.1,2.27,1.0750000000000002,2968.5,15821.5,20399.0,,64.65,9631.0,216.0,4.27,6.23,5.23,113551.0,103.23,135.75,20.83,64.65,6226.4415,11296.800000000001,24527.016,1.4121000000000001,216.0853848136604,215.32180094271905,11045.98022544334,10739.639178207924,0.18762443510413046
2019-01-25,,,,,,,,,,9082.0,210.0,,,,,110.42,102.71,17.23,,,,,,212.2386879645626,214.69647284812135,11204.528561501349,10805.107300527005,
2019-01-26,,,,,,,,,,9404.0,212.0,,,,,130.16,40.81,15.25,,,,,,212.08780839501765,214.37962893637055,11262.855234769031,10862.882715691623,
2019-01-27,,,,,,,,,,10456.0,212.0,,,,,23.38,41.3,,,,,,,212.03230290328926,214.1000151656477,11284.312418736135,10913.869340619938,
2019-01-28,7.66,38.1,2.315,1.13,2793.0,15416.0,22750.0,3044.1000000000004,63.849999999999994,10572.0,216.0,4.19,7.07,5.6,118913.0,76.93,36.75,21.91,63.849999999999994,6750.222,12095.999999999998,25685.208,1.5119999999999998,214.5403658093245,214.3232692687264,11797.396826198848,11052.77335464681,0.18117540217955372
2019-01-29,7.765000000000001,38.1,2.3200000000000003,1.0,2767.5,15572.5,20760.0,,63.8,9533.0,206.0,4.29,6.88,5.61,124386.0,23.16,88.2,15.1,63.8,6082.054,11556.600000000002,25623.516,1.4445750000000002,209.14182500133398,213.34525934902857,11645.18420185789,11111.974546036223,0.17771712955530583
2019-01-30,7.695,38.0,2.55,1.1949999999999998,2840.5,14910.5,18857.0,,63.7,8042.0,192.0,4.46,5.64,4.64,90245.0,104.43,150.64,10.88,63.7,5122.754,8908.8,17327.04,1.1136,198.3061250021494,210.83712526038258,9915.459491009842,10853.09471273019,0.19050333657489688
2019-01-31,7.675,38.05,2.365,1.1099999999999999,2761.5,15252.5,17851.0,,63.7,8485.0,192.0,4.39,5.98,4.9,124642.0,76.04,36.18,19.93,63.7,5404.945,9408.000000000002,23931.264,1.1760000000000002,194.319893741748,208.62370469588566,9594.683913969846,10683.291607925768,0.18105228651040814
2019-02-01,7.715,37.95,2.435,1.18,2759.5,15495.0,20465.0,,63.5,8150.0,192.0,6.56,6.56,5.28,106910.0,126.52,35.77,18.67,63.5,5175.25,10137.599999999999,20526.72,1.2671999999999999,192.85344121329138,206.6703679036001,9937.87233366824,10619.171153760897,0.1780897063568893
2019-02-02,,,,,,,,,,8777.0,192.0,,,,,155.8,,18.2,,,,,,192.3139634766183,204.94655423470354,10064.124297723394,10562.585051568081,
2019-02-03,,,,,,,,,,9553.0,192.0,,,,,23.6,128.66,,,,,,,192.11550070832658,203.42529401126936,10110.569799706802,10512.647991653586,
2019-02-04,,,,,,,,,,9428.0,192.0,,,,,101.6,48.41,48.64,,,,,,192.0424903360341,202.08278657606354,10127.656145021385,10468.578690954862,
2019-02-05,,,,,,,,,,6982.0,150.0,,,,,,118.98,,,,,,,165.46656785027596,195.96289783135063,10133.941860187377,10429.68766958917,
2019-02-06,,,,,,,,,,6548.0,160.0,,,,,98.76,,,,,,,,162.0110379258853,191.73714594413318,10136.254245570004,10395.366463695595,
2019-02-07,7.78,38.05,2.135,0.74,2679.0,15741.0,24530.0,2960.05,64.85,7783.0,168.0,4.49,6.48,5.15,122772.0,128.04,41.34,18.8,64.85,5047.2755,8652.000000000002,20625.696,1.0815000000000001,165.79678397897771,188.947957771896,9198.026622416635,10190.515504281222,0.17019249094720793
2019-02-08,7.7,38.0,2.33,1.03,2741.0,15598.5,25929.0,,64.7,8013.0,168.0,4.35,7.1,5.49,122332.0,124.54,130.41,19.29,64.7,5184.411,9223.2,20551.776,1.1529,167.18948212140634,186.48650784917112,9213.939231922235,10076.852936350235,0.17572202455364297
2019-02-09,,,,,,,,,,8377.0,168.0,,,,,178.36,,21.83,,,,,,167.7018271357635,184.3142859164993,9219.793153814733,9976.546072211328,
2019-02-10,,,,,,,,,,9138.0,168.0,,,,,26.25,,,,,,,,167.8903083333322,182.3973067891901,9221.946691329207,9888.025575300768,
2019-02-11,7.725,38.0,2.49,1.16,2832.5,15559.0,30248.0,3239.95,64.69999999999999,8377.0,168.0,4.1,6.88,5.34,178264.0,78.76,78.2,22.5,64.69999999999999,5419.918999999999,8971.199999999999,29948.352,1.1214,167.9596466909651,180.70557864702042,9063.444552681776,9780.295730413267,0.18204897486985025
2019-02-12,7.695,38.05,2.37,1.06,2862.0,15326.5,26021.0,,64.4,7587.0,168.0,4.21,6.31,5.26,121739.0,129.35,87.86,14.9,64.4,4886.028,8836.800000000001,20452.152,1.1046,167.98515484722282,179.21263380154048,8920.177871385124,9669.432059691499,0.18673539294685676
2019-02-13,7.765,38.0,2.46,1.0,2860.0,15693.0,22641.0,,64.4,8459.0,192.0,3.93,6.52,5.02,140831.0,126.35,89.06,12.08,64.4,5447.596000000001,9638.4,27039.552,1.2047999999999999,183.1654321853776,180.7151889376445,9374.180844688195,9665.785696558567,0.1822468616580641
2019-02-14,7.765,38.0,2.46,1.0,2860.0,15693.0,22641.0,,64.4,8743.0,192.0,3.93,6.52,5.02,140831.0,100.38,114.98,19.37,64.4,5630.492000000001,9638.4,27039.552,1.2047999999999999,188.7499441293655,182.0411891912189,9541.199204797102,9662.567792388058,0.1822468616580641
2019-02-15,7.8,38.0,2.38,1.0,2899.5,15715.5,25106.5,,63.849999999999994,9256.0,198.0,3.92,6.52,5.09,109219.0,126.37,33.79,18.35,63.849999999999994,5909.956,10078.199999999999,21625.362,1.2597749999999999,194.59709461550636,183.91639889231712,9880.648447552136,9711.405864168062,0.18449937959339505
2019-02-16,,,,,,,,,,10496.0,216.0,,,,,126.86,86.68,16.87,,,,,,208.1263111277072,187.68632139871016,10005.524845282927,9754.505311242121,
2019-02-17,,,,,,,,,,11022.0,216.0,,,,,22.45,,,,,,,,213.1034317377031,191.013266333586,10051.464304695633,9792.540439788087,
2019-02-18,7.84,38.1,2.3,1.0,2871.0,15812.5,25561.0,,64.1,10675.0,216.0,4.0,6.79,5.2,124747.0,100.29,132.49,21.3,64.1,6842.674999999999,11232.000000000002,26945.352,1.4040000000000001,214.93441208635127,193.9492849336834,10797.70518812849,9961.681396717202,0.18156521739130435
2019-02-19,7.795,38.05,2.2350000000000003,0.995,2827.0,15726.5,25830.0,,64.05000000000001,10306.0,216.0,4.05,6.48,5.15,122231.0,124.15,95.77,15.56,64.05000000000001,6600.993000000001,11124.0,26401.896,1.3905,215.60799211380785,196.54031225420013,11003.962846951568,10098.257432786479,0.1797602772390551
2019-02-20,7.79,38.1,2.5,1.145,2802.5,15736.0,23912.0,,64.1,10465.0,216.0,4.05,6.91,5.5,127358.0,102.54,18.0,11.45,64.1,6708.064999999999,11880.0,27509.328,1.485,215.85578835789283,198.8268858390682,11557.723941691122,10307.617703230942,0.1780948144382308
2019-02-21,7.9350000000000005,38.1,2.33,1.06,2796.5,15899.0,21914.0,,64.55,10487.0,216.0,4.02,6.78,5.28,165882.0,79.08,90.53,19.41,64.55,6769.358499999999,11404.8,35830.512,1.4256,215.94694750169117,200.84477994524605,11461.057574211063,10436.540021530654,0.17589156550726462
2019-02-22,,,,,,,,,,10954.0,216.0,,,,,102.54,88.06,17.58,,,,,,215.98048307656939,202.62556524369168,11425.496004962426,10550.313568104177,
2019-02-23,,,,,,,,,,11644.0,216.0,,,,,128.14,,16.42,,,,,,215.99282012511495,204.19710275373814,11412.413634740058,10650.718370551374,
2019-02-24,,,,,,,,,,12243.0,216.0,,,,,,82.42,,,,,,,215.99735867163957,205.58397973864965,11407.600899693454,10739.325297715644,
2019-02-25,7.875,38.0,2.37,0.905,2876.5,15702.5,24974.0,3320.05,64.6,10625.0,216.0,3.95,6.85,3.64,167569.0,127.09,37.95,22.44,64.6,6863.749999999999,7862.4,36194.904,0.9828,215.9990283095988,206.80789438209993,9166.606525819723,10401.277664201321,0.18318739054290717
2019-02-26,7.8149999999999995,38.0,2.4850000000000003,1.0,2922.5,15452.5,29697.5,,64.55,9471.0,216.0,4.32,6.07,4.6,127108.0,104.67,88.32,15.47,64.55,6113.530499999999,9936.0,27455.328,1.242,215.9996425350782,207.88799526397273,9652.955958677605,10346.60609749946,0.18912797281993204
2019-02-27,7.835,38.0,2.32,1.0,2872.0,15519.0,23950.0,,64.65,9587.0,192.0,4.01,6.8,5.53,135813.0,127.5,129.54,11.85,64.65,6197.995500000001,10617.6,26076.096,1.3272,200.82897508411895,206.02110660873464,10262.727289148956,10378.448720423961,0.18506347058444486
2019-02-28,7.835,38.05,2.305,0.925,2857.0,15571.0,23519.0,,64.75,9391.0,192.0,3.97,6.88,5.34,121489.0,106.03,78.25,20.28,64.75,6080.6725,10252.800000000001,23325.888,1.2816,195.2479984200623,204.3735831530167,10256.452045584467,10363.684606587864,0.183482114186629
2019-03-01,,,,,,,,,,9171.0,192.0,,,,,74.26,,17.97,,,,,,193.19487184369825,202.91964880641018,10254.143512488747,10350.655321858101,
2019-03-02,,,,,,,,,,9666.0,192.0,,,,,77.78,88.26,17.32,,,,,,192.4395687861312,201.63655624896856,10253.294250623569,10339.157018441192,
2019-03-03,,,,,,,,,,10328.0,192.0,,,,,,,,,,,,,192.16170831939837,200.50423104129698,10252.981824643199,10329.009801290793,
2019-03-04,7.9,37.95,2.335,1.18,2797.5,15604.0,23272.0,3207.0,64.45,9273.0,182.0,3.99,6.86,5.4,133504.0,73.39,128.77,22.56,64.45,5976.4484999999995,9828.000000000002,24297.728,1.2285000000000001,185.73828357788747,198.3299265786543,9984.342076157762,10270.139597803649,0.1792809536016406
2019-03-05,7.84,37.95,2.28,1.08,2824.0,15517.0,22808.0,3207.0,64.5,8210.0,168.0,3.99,6.75,5.42,140565.0,101.54,95.23,15.01,64.5,5295.45,9105.599999999999,23614.92,1.1381999999999999,174.5255498499738,194.7660662612806,9428.87114391075,10133.302587998829,0.18199394212798867
2019-03-06,7.81,37.95,2.465,1.04,2794.0,15487.5,23637.0,,64.55,8229.0,168.0,4.2,6.65,5.38,127802.0,151.87,38.38,12.31,64.55,5311.8195,9038.400000000001,21470.736,1.1298000000000001,170.40061563214476,191.62097056995415,9182.046306215461,10004.648142540824,0.18040355125100888
2019-03-07,7.825,38.0,2.51,1.1,2821.5,15488.0,23521.0,,64.69999999999999,9000.0,168.0,4.0,6.98,5.71,135041.0,131.41,86.3,20.85,64.69999999999999,5822.999999999999,9592.800000000001,22686.888,1.1991,168.88313713722084,188.8454333640264,9441.692160671439,9956.254710127496,0.18217329545454544
2019-03-08,7.855,38.0,2.4850000000000003,1.0150000000000001,2733.5,15566.0,25788.0,,64.6,8295.0,168.0,4.29,6.88,5.34,129505.0,153.14,108.62,17.23,64.6,5358.57,8971.199999999999,21756.84,1.1214,168.32488799651856,186.39603037678688,9144.284393143353,9840.50773056388,0.17560709238083003
2019-03-09,,,,,,,,,,8023.0,160.0,,,,,104.37,18.93,16.89,,,,,,163.0625551439741,183.2944150480433,9034.874189825074,9738.361379615468,
2019-03-10,,,,,,,,,,8225.0,144.0,,,,,,,,,,,,,151.012722133665,178.67719956877173,8994.624425369891,9648.217541293174,
