date,year,month,dow,intake_total_tpd,intake_foodww_tpd,intake_manure_tpd,intake_food_tpd,leach_pH,leach_TS_pct,leach_VS_pct,acid_pH,acid_TS_pct,acid_VS_pct,acid_CODcr_mgL,acid_TN_mgL,acid_NH3N_mgL,feed_A_tpd,feed_B_tpd,dig_T_A_C,dig_T_B_C,dig_pH_A,dig_pH_B,VFA_A_mgL,ALK_A_mgL,VFA_B_mgL,ALK_B_mgL,NH3N_A_mgL,NH3N_B_mgL,dig_TS_A_pct,dig_VS_A_pct,dig_TS_B_pct,dig_VS_B_pct,dig_CODcr_A_mgL,dig_CODcr_B_mgL,dig_TN_A_mgL,biogas_A_m3d,biogas_B_m3d,biogas_AB_raw_m3d,CH4_A_pct,CH4_B_pct,gasconc_CH4_pct,gasconc_CO2_pct,dewater_tpd,flag_TA_sensor_fault,flag_TB_sensor_fault,flag_ALKB_corrupted,flag_feed_frozen,flag_regime_2018,feed_AB_tpd,biogas_AB_m3d,CH4_pct,CH4_m3d,VFA_ALK_A,VFA_ALK_B,VS_load_tpd,HRT_d,OLR_kgVS_m3d,gas_per_VS_m3tVS,FAN_A_mgL,FAN_B_mgL
2019-07-21,2019,7,6,0.0,0.0,0.0,0.0,,,,,,,,,,123.0,123.0,,,,,,,,,,,,,,,,,,6868.0,6690.0,13558.0,,,,,369.0,0,0,0,0,0,246.0,13558.0,,,,,,32.520325,,,,
2019-07-22,2019,7,0,369.98,210.53,137.4,22.05,,,,4.25,7.02,5.57,105603.0,4039.0,1648.0,125.0,124.0,38.0,38.0,7.78,7.74,2895.0,15388.0,2924.0,15364.0,3206.0,3367.0,2.25,0.99,2.37,0.87,16686.0,13823.0,4507.0,5949.0,5701.0,11650.0,66.8,66.3,,,361.0,0,0,0,0,0,249.0,11650.0,66.55,7753.075,0.188134,0.190315,13.8693,32.128514,1.733662,839.984714,244.191646,235.467399
2019-07-23,2019,7,1,261.91,157.57,82.58,21.76,,,,3.92,6.93,5.67,139692.0,,,125.0,126.0,38.0,38.0,7.76,7.74,2862.0,15354.0,2894.0,15326.0,,,2.54,1.29,2.83,1.53,26891.0,25028.0,,5722.0,5618.0,11340.0,66.5,66.1,,,338.0,0,0,0,0,0,251.0,11340.0,66.3,7518.42,0.186401,0.188829,14.2317,31.87251,1.778962,796.812749,,
2019-07-24,2019,7,2,213.96,155.45,37.01,21.5,,,,3.89,6.76,5.5,117017.0,,,120.0,120.0,38.0,38.0,7.74,7.72,2882.0,15364.0,2824.0,15317.0,,,2.24,1.37,2.09,1.25,23241.0,21723.0,,5540.0,5407.0,10947.0,66.8,66.3,,,335.0,0,0,0,0,0,240.0,10947.0,66.55,7285.2285,0.187581,0.18437,13.2,33.333333,1.65,829.318182,,
2019-07-25,2019,7,3,299.49,186.48,89.2,23.81,,,,3.92,7.38,6.3,143840.0,,,120.0,120.0,38.0,38.0,7.75,7.73,2835.0,15405.0,2836.0,15411.0,,,2.65,1.19,2.59,1.07,21352.0,20554.0,,5856.0,5669.0,11525.0,66.1,65.7,,,295.0,0,0,0,0,0,240.0,11525.0,65.9,7594.975,0.184031,0.184024,15.12,33.333333,1.89,762.23545,,
2019-07-26,2019,7,4,264.55,159.19,85.42,19.94,,,,3.83,7.36,6.03,126970.0,,,120.0,120.0,38.0,38.0,7.72,7.7,2892.0,15288.0,2954.0,15276.0,,,2.55,1.39,1.8,1.24,19222.0,16883.0,,5984.0,5869.0,11853.0,65.4,65.1,,,359.0,0,0,0,0,0,240.0,11853.0,65.25,7734.0825,0.189168,0.193375,14.472,33.333333,1.809,819.029851,,
2019-07-27,2019,7,5,252.76,208.32,19.52,24.92,,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,6279.0,6089.0,12368.0,,,,,309.0,0,0,0,0,0,240.0,12368.0,,,,,,33.333333,,,,
2019-07-28,2019,7,6,84.53,0.0,84.53,0.0,,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,6454.0,6347.0,12801.0,,,,,362.0,0,0,0,0,0,240.0,12801.0,,,,,,33.333333,,,,
2019-07-29,2019,7,0,290.86,211.58,56.93,22.35,,,,3.81,7.14,5.76,128854.0,4354.0,2022.0,120.0,120.0,39.5,39.5,7.75,7.72,2845.0,15142.0,2811.0,15299.0,3489.0,3421.0,2.48,1.38,2.31,1.16,22429.0,21546.0,4484.0,5753.0,5574.0,11327.0,65.2,65.0,,,335.0,0,0,0,0,0,240.0,11327.0,65.1,7373.877,0.187888,0.183737,13.824,33.333333,1.728,819.372106,272.664437,250.814061
2019-07-30,2019,7,1,327.69,210.87,87.37,29.45,7.86,2.9,2.13,3.96,6.75,5.13,109254.0,,,120.0,120.0,39.4,39.6,7.8,7.78,2721.0,15422.0,2756.0,15385.0,,,2.27,0.9,2.21,0.78,20226.0,17400.0,,5657.0,5522.0,11179.0,65.4,65.2,,,319.0,0,0,0,0,0,240.0,11179.0,65.3,7299.887,0.176436,0.179136,12.312,33.333333,1.539,907.975958,,
2019-07-31,2019,7,2,240.19,126.82,88.97,24.4,7.82,2.32,1.46,3.96,6.83,5.39,123065.0,,,120.0,120.0,39.4,39.5,7.79,7.78,2829.0,15438.0,2846.0,15421.0,,,2.54,1.39,2.56,1.35,22727.0,19357.0,,5647.0,5526.0,11173.0,65.3,65.1,,,366.0,0,0,0,0,0,240.0,11173.0,65.2,7284.796,0.183249,0.184554,12.936,33.333333,1.617,863.713667,,
2019-08-01,2019,8,3,300.57,161.72,121.4,17.45,7.65,2.16,1.33,4.03,6.7,,116358.0,,,120.0,120.0,39.4,39.5,7.82,7.79,2752.0,15462.0,2776.0,15377.0,,,1.96,0.89,2.56,0.96,14385.0,14947.0,,5601.0,5442.0,11043.0,65.6,65.4,,,346.0,0,0,0,0,0,240.0,11043.0,65.5,7233.165,0.177985,0.180529,,33.333333,,,,
2019-08-02,2019,8,4,238.77,177.78,39.06,21.93,,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,5568.0,5465.0,11033.0,,,,,356.0,0,0,0,0,0,240.0,11033.0,,,,,,33.333333,,,,
2019-08-03,2019,8,5,229.67,132.02,89.31,8.34,,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,5939.0,5753.0,11692.0,,,,,359.0,0,0,0,0,0,240.0,11692.0,,,,,,33.333333,,,,
2019-08-04,2019,8,6,0.0,0.0,0.0,0.0,,,,,,,,,,120.0,120.0,,,,,,,,,,,,,,,,,,5888.0,5839.0,11727.0,,,,,358.0,0,0,0,0,0,240.0,11727.0,,,,,,33.333333,,,,
2019-08-05,2019,8,0,370.81,211.26,129.84,29.71,7.88,2.18,1.24,4.34,6.23,4.67,118737.0,4170.0,1952.0,120.0,123.0,39.7,39.9,7.86,7.81,2847.0,15486.0,2787.0,15426.0,3011.0,3533.0,2.05,1.08,2.35,1.24,24325.0,22435.0,3830.0,5597.0,5537.0,11134.0,66.8,66.3,,,351.0,0,0,0,0,0,243.0,11134.0,66.55,7409.677,0.183843,0.180669,11.3481,32.921811,1.418512,981.133406,299.911291,320.794705
2019-08-06,2019,8,1,267.14,160.8,79.05,27.29,7.72,2.87,1.64,4.5,5.69,4.4,113941.0,,,120.0,126.0,39.7,39.9,7.84,7.86,2862.0,15421.0,2821.0,15262.0,,,2.44,0.89,2.5,0.88,17426.0,17227.0,,5387.0,5523.0,10910.0,67.8,67.3,,,310.0,0,0,0,0,0,246.0,10910.0,67.55,7369.705,0.185591,0.184838,10.824,32.520325,1.353,1007.945307,,
2019-08-07,2019,8,2,166.52,128.03,38.49,0.0,7.88,2.52,1.37,4.66,5.38,3.97,108004.0,,,120.0,128.0,39.7,39.9,7.96,7.95,2884.0,15534.0,2862.0,15346.0,,,2.53,1.28,2.5,1.07,15633.0,15600.0,,5272.0,5450.0,10722.0,68.5,68.1,,,333.0,0,0,0,0,0,248.0,10722.0,68.3,7323.126,0.185657,0.186498,9.8456,32.258065,1.2307,1089.014382,,
2019-08-08,2019,8,3,251.6,162.75,88.85,0.0,7.76,1.8,0.95,5.04,4.88,3.21,107936.0,,,120.0,132.0,39.7,39.9,7.85,7.83,2845.0,15328.0,2805.0,15244.0,,,2.28,0.8,2.37,0.77,20396.0,25063.0,,5172.0,5476.0,10648.0,68.6,68.0,,,304.0,0,0,0,0,0,252.0,10648.0,68.3,7272.584,0.185608,0.184007,8.0892,31.746032,1.01115,1316.322999,,
2019-08-09,2019,8,4,279.41,128.11,130.73,20.57,7.7,3.98,2.55,5.2,5.05,3.72,141320.0,,,120.0,132.0,39.7,39.9,7.91,7.94,2805.0,15369.0,2921.0,15341.0,,,2.19,0.92,2.36,1.25,20816.0,21337.0,,5013.0,5236.0,10249.0,69.3,69.1,,,359.0,0,0,0,0,0,252.0,10249.0,69.2,7092.308,0.18251,0.190405,9.3744,31.746032,1.1718,1093.296638,,
2019-08-10,2019,8,5,300.89,237.33,39.08,24.48,,,,,,,,,,120.0,132.0,,,,,,,,,,,,,,,,,,5164.0,5385.0,10549.0,,,,,359.0,0,0,0,0,0,252.0,10549.0,,,,,,31.746032,,,,
2019-08-11,2019,8,6,69.03,27.68,41.35,0.0,,,,,,,,,,128.0,138.0,,,,,,,,,,,,,,,,,,5534.0,5816.0,11350.0,,,,,361.0,0,0,0,0,0,266.0,11350.0,,,,,,30.075188,,,,
2019-08-12,2019,8,0,266.61,186.28,58.85,21.48,7.85,2.5,1.46,5.26,5.12,3.72,102355.0,3626.0,2144.0,120.0,132.0,39.7,39.8,7.92,7.89,2855.0,15384.0,2894.0,15362.0,3411.0,3652.0,2.24,1.19,2.47,1.16,16595.0,15891.0,3916.0,5158.0,5422.0,10580.0,68.7,69.1,,,360.0,0,0,0,0,0,252.0,10580.0,68.9,7289.62,0.185582,0.188387,9.3744,31.746032,1.1718,1128.605564,384.416286,389.244043
2019-08-13,2019,8,1,294.34,179.56,88.24,26.54,7.76,4.55,2.1,5.34,4.89,3.44,110988.0,,,120.0,132.0,39.7,39.8,7.95,7.92,2764.0,15524.0,2806.0,15401.0,,,2.47,1.0,2.55,0.96,18809.0,19183.0,,4932.0,5254.0,10186.0,68.8,69.2,,,358.0,0,0,0,0,0,252.0,10186.0,69.0,7028.34,0.178047,0.182196,8.6688,31.746032,1.0836,1175.018457,,
2019-08-14,2019,8,2,302.37,158.83,123.86,19.68,7.86,3.27,1.76,5.44,4.84,3.16,110466.0,,,120.0,132.0,39.6,39.8,7.98,7.98,2721.0,15694.0,2784.0,15821.0,,,2.55,1.0,2.48,0.97,26891.0,25409.0,,4988.0,5343.0,10331.0,71.4,71.2,,,264.0,0,0,0,0,0,252.0,10331.0,71.3,7366.003,0.173378,0.175969,7.9632,31.746032,0.9954,1297.342777,,
2019-08-15,2019,8,3,276.7,157.32,97.23,22.15,7.78,4.62,3.16,5.51,4.79,3.57,111670.0,,,126.0,132.0,39.6,39.8,8.02,8.01,2746.0,15797.0,2752.0,5866.0,,,2.27,1.3,2.43,1.28,21765.0,18865.0,,5309.0,5428.0,10737.0,70.9,71.1,,,336.0,0,0,0,0,0,258.0,10737.0,71.0,7623.27,0.17383,0.469144,9.2106,31.007752,1.151325,1165.722103,,
2019-08-16,2019,8,4,217.87,179.59,19.43,18.85,7.75,5.74,3.62,5.61,4.84,3.56,110413.0,,,132.0,132.0,39.5,39.7,7.97,7.93,2705.0,15769.0,2781.0,15769.0,,,2.46,1.39,2.45,1.15,14385.0,15835.0,,5557.0,5445.0,11002.0,71.9,71.8,,,361.0,0,0,0,0,0,264.0,11002.0,71.85,7904.937,0.171539,0.176359,9.3984,30.30303,1.1748,1170.624787,,
2019-08-17,2019,8,5,245.45,156.19,89.26,0.0,,,,,,,,,,132.0,132.0,,,,,,,,,,,,,,,,,,5550.0,5334.0,10884.0,,,,,292.0,0,0,0,0,0,264.0,10884.0,,,,,,30.30303,,,,
2019-08-18,2019,8,6,0.0,0.0,0.0,0.0,,,,,,,,,,132.0,132.0,,,,,,,,,,,,,,,,,,5471.0,5346.0,10817.0,,,,,207.0,0,0,0,0,0,264.0,10817.0,,,,,,30.30303,,,,
2019-08-19,2019,8,0,340.38,186.2,132.03,22.15,8.05,,,5.64,4.9,3.67,104213.0,3913.0,2276.0,132.0,132.0,39.4,39.6,8.03,8.06,2689.0,15723.0,2731.0,15705.0,3538.0,3666.0,2.53,1.31,2.5,1.2,28910.0,22159.0,4359.0,5205.0,4986.0,10191.0,72.3,72.1,,,194.0,0,0,0,0,0,264.0,10191.0,72.2,7357.902,0.171023,0.173894,9.6888,30.30303,1.2111,1051.833044,489.312592,543.885878
2019-08-20,2019,8,1,306.51,182.04,98.91,25.56,7.88,4.19,2.73,6.23,4.63,3.42,95634.0,,,132.0,132.0,39.5,39.7,8.05,8.04,2692.0,15744.0,2759.0,15721.0,,,2.39,1.31,2.66,1.4,11934.0,13240.0,,4986.0,4814.0,9800.0,71.9,71.8,,,352.0,0,0,0,0,0,264.0,9800.0,71.85,7041.3,0.170986,0.175498,9.0288,30.30303,1.1286,1085.415559,,
2019-08-21,2019,8,2,195.06,156.64,19.97,18.45,7.96,2.62,1.7,6.09,4.73,3.41,95209.0,,,132.0,132.0,39.3,39.6,8.03,8.02,2708.0,15752.0,2722.0,15654.0,,,2.4,1.21,2.56,1.25,16755.0,26942.0,,5104.0,4986.0,10090.0,72.9,72.7,,,260.0,0,0,0,0,0,264.0,10090.0,72.8,7345.52,0.171915,0.173885,9.0024,30.30303,1.1253,1120.812228,,
2019-08-22,2019,8,3,246.89,157.98,88.91,0.0,8.24,2.21,1.26,5.93,5.08,3.71,118870.0,,,132.0,132.0,39.3,39.6,8.18,8.21,2721.0,15740.0,2739.0,15751.0,,,2.29,1.31,2.34,1.18,12058.0,10362.0,,5691.0,5407.0,11098.0,72.7,72.5,,,317.0,0,0,0,0,0,264.0,11098.0,72.6,8057.148,0.172872,0.173894,9.7944,30.30303,1.2243,1133.096463,,
2019-08-23,2019,8,4,329.52,180.85,131.03,17.64,8.03,3.69,2.13,5.92,5.1,3.71,111220.0,,,132.0,132.0,39.9,39.6,8.07,8.07,2675.0,15705.0,2754.0,15726.0,,,2.49,1.41,2.51,1.27,9530.0,10555.0,,5813.0,5505.0,11318.0,73.0,72.8,,,409.0,0,0,0,0,0,264.0,11318.0,72.9,8250.822,0.170328,0.175124,9.7944,30.30303,1.2243,1155.558278,,
2019-08-24,2019,8,5,268.28,209.38,38.45,20.45,,,,,,,,,,132.0,132.0,,,,,,,,,,,,,,,,,,5786.0,5520.0,11306.0,,,,,278.0,0,0,0,0,0,264.0,11306.0,,,,,,30.30303,,,,
2019-08-25,2019,8,6,0.0,0.0,0.0,0.0,,,,,,,,,,132.0,132.0,,,,,,,,,,,,,,,,,,6081.0,5954.0,12035.0,,,,,364.0,0,0,0,0,0,264.0,12035.0,,,,,,30.30303,,,,
2019-08-26,2019,8,0,282.85,180.91,81.17,20.77,8.08,2.23,1.27,5.79,5.02,3.63,113476.0,4103.0,2224.0,132.0,140.0,39.7,39.3,8.1,8.07,2684.0,15782.0,2792.0,15755.0,3370.0,3451.0,2.66,1.38,2.45,1.11,15906.0,11538.0,3967.0,6158.0,6129.0,12287.0,73.1,72.6,,,265.0,0,0,0,0,0,272.0,12287.0,72.85,8951.0795,0.170067,0.177214,9.8736,29.411765,1.2342,1244.42959,543.393502,513.61624
2019-08-27,2019,8,1,295.1,182.29,89.31,23.5,8.21,1.8,1.05,5.83,4.83,3.37,115874.0,,,132.0,144.0,39.7,39.3,8.14,8.12,2652.0,15756.0,2769.0,15743.0,,,2.19,1.21,2.37,1.15,17984.0,18561.0,,5922.0,6195.0,12117.0,72.9,72.5,,,363.0,0,0,0,0,0,276.0,12117.0,72.7,8809.059,0.168317,0.175888,9.3012,28.985507,1.16265,1302.735131,,
2019-08-28,2019,8,2,331.21,182.13,131.52,17.56,8.2,2.75,1.72,5.97,4.66,3.47,109763.0,,,132.0,144.0,39.7,39.3,8.13,8.11,2661.0,15721.0,2789.0,15734.0,,,2.28,1.11,2.37,1.25,21414.0,22462.0,,5603.0,5973.0,11576.0,73.3,72.9,,,362.0,0,0,0,0,0,276.0,11576.0,73.1,8462.056,0.169264,0.177259,9.5772,28.985507,1.19715,1208.704005,,
2019-08-29,2019,8,3,296.1,175.32,103.09,17.69,8.05,2.85,1.73,5.99,4.87,3.3,147724.0,,,132.0,144.0,39.8,39.4,8.16,8.12,2674.0,15776.0,2821.0,15721.0,,,2.33,1.13,2.33,0.95,13301.0,11049.0,,5823.0,6144.0,11967.0,73.5,73.1,,,333.0,0,0,0,0,0,276.0,11967.0,73.3,8771.811,0.169498,0.179442,9.108,28.985507,1.1385,1313.899868,,
2019-08-30,2019,8,4,170.04,151.72,18.32,0.0,7.93,3.08,2.31,6.0,5.28,4.17,129235.0,,,132.0,144.0,39.6,39.5,8.23,8.23,2694.0,15820.0,2894.0,15782.0,,,2.57,1.45,2.51,1.56,13341.0,17827.0,,5896.0,6444.0,12340.0,72.8,71.8,,,359.0,0,0,0,0,0,276.0,12340.0,72.3,8921.82,0.170291,0.183373,11.5092,28.985507,1.43865,1072.18573,,
2019-08-31,2019,8,5,285.49,179.14,82.52,23.83,,,,,,,,,,132.0,144.0,,,,,,,,,,,,,,,,,,5915.0,6614.0,12529.0,,,,,362.0,0,0,0,0,0,276.0,12529.0,,,,,,28.985507,,,,
2019-09-01,2019,9,6,0.0,0.0,0.0,0.0,,,,,,,,,,132.0,144.0,,,,,,,,,,,,,,,,,,5783.0,6746.0,12529.0,,,,,363.0,0,0,0,0,0,276.0,12529.0,,,,,,28.985507,,,,
