origin_idx,h,fold,y_true,pred_HistGBM,pred_RandomForest,pred_ExtraTrees,pred_ElasticNet,pred_BayesianRidge,pred_kNN,pred_Naive,pred_SeasonalNaive,pred_Stack
1498,1,6,5717.9075,6244.431109584505,5979.6193343173645,6009.311821818453,5852.50146484375,5862.7548828125,6138.508352389481,5639.85,5152.678084027778,6014.956162313694
1498,2,6,5981.316,6451.407728629855,6015.141459692959,6058.495354769843,5853.8115234375,5864.0966796875,6176.743568114467,5639.85,5152.678084027778,6028.13745363168
1498,3,6,5742.7725,6668.163545201725,6051.7963155262905,6101.35627585318,5855.12158203125,5865.4384765625,6198.119404129913,5639.85,5152.678084027778,6041.326881533247
1499,1,6,5981.316,6320.439863776143,6124.707792671133,6106.622064595901,6096.6669921875,6053.03955078125,6164.753625009337,5717.9075,5169.075200694444,6229.405672207346
1499,2,6,5742.7725,6497.514213552699,6168.934238524308,6155.2326711355845,6097.97705078125,6054.380859375,6119.534557471731,5717.9075,5169.075200694444,6244.981137314036
1499,3,6,5615.148,6674.33778260026,6185.449943444943,6209.340449457345,6099.287109375,6055.72265625,6203.696781455229,5717.9075,5169.075200694444,6253.1129872749725
1500,1,6,5742.7725,6346.428306821877,6401.522955273657,6254.678468803243,6448.5966796875,6365.1572265625,6358.036856255324,5981.316,5193.066300694444,6557.717797694989
1500,2,6,5615.148,6440.155369472572,6435.028390074651,6291.8458157179275,6449.90673828125,6366.4990234375,6323.3428965702215,5981.316,5193.066300694444,6569.754392002261
1501,1,6,5615.148,6051.60483369125,6110.042017103677,6074.980639736772,6104.037109375,5960.05712890625,6459.304624115343,5742.7725,5206.962717361111,6228.900162201112
1502,3,6,5393.245,6431.439952878611,5994.989706942234,6068.153538462306,5887.69921875,5759.099609375,6481.313853731438,5615.148,5204.43051736111,6046.503636599336
1503,2,6,5393.245,6062.006519424027,5969.904279428669,5994.1537067546315,5944.02490234375,5839.0908203125,6620.220752293999,5615.148,5210.092778472222,6074.99721731917
1503,3,6,5126.7535,6197.233780227216,5978.822443126587,6039.917584480161,5945.3349609375,5840.4326171875,6524.69785751432,5615.148,5210.092778472222,6080.609824885671
1504,1,6,5393.245,5566.728504426657,5571.860753138692,5753.518422411709,5722.73193359375,5627.57470703125,6371.4122602388115,5615.148,5189.082372916667,5799.06636074997
1504,2,6,5126.7535,5607.702332190274,5602.14206215883,5787.024391175598,5724.0419921875,5628.916015625,6386.6963486942905,5615.148,5189.082372916667,5810.028025278785
1504,3,6,5297.8795,5760.656476030439,5625.766824878374,5815.440597434525,5725.3515625,5630.2578125,6437.415790004659,5615.148,5189.082372916667,5818.889975121181
1505,1,6,5126.7535,5504.585270147495,5535.655453414087,5712.009287840282,5673.28369140625,5618.06689453125,5987.10990892415,5393.245,5163.80095625,5752.679149101686
1505,2,6,5297.8795,5574.04425807917,5561.138942237798,5743.319912472227,5674.59375,5619.40869140625,6171.155962282161,5393.245,5163.80095625,5762.199195542571
1505,3,6,5360.608,5722.183830288922,5594.103880488593,5769.419954807544,5675.9033203125,5620.75048828125,6012.418388665711,5393.245,5163.80095625,5773.547589556457
1506,1,6,5297.8795,5466.509356886439,5574.839740604018,5533.311364562501,5566.0361328125,5511.53857421875,5896.503219788768,5126.7535,5140.066989583333,5680.517434464374
1506,2,6,5360.608,5500.232437613742,5608.563664330802,5597.609418687502,5567.34619140625,5512.88037109375,6006.6308936664445,5126.7535,5140.066989583333,5693.932386341243
1506,3,6,5183.661,5652.796036993455,5638.726769974304,5625.756729460318,5568.65625,5514.22216796875,5945.198605375478,5126.7535,5140.066989583333,5704.600925238293
1507,1,6,5360.608,5513.705723275724,5491.310005412197,5534.106575249007,5745.146484375,5795.94091796875,5530.141115758033,5297.8795,5118.943472916667,5781.544195224328
1507,2,6,5183.661,5579.160613690012,5533.30279307946,5591.190742318449,5746.45654296875,5797.2822265625,5417.782292527558,5297.8795,5118.943472916667,5796.90964571458
1508,1,6,5183.661,5467.028176247085,5511.63390675491,5602.394722359126,5752.71875,5821.16552734375,5300.079121212558,5360.608,5087.061956250001,5795.767783937141
1509,3,6,5064.216,5627.190423095955,5561.0890271351,5614.437645319443,5528.880859375,5534.64404296875,5108.33262067229,5183.661,5059.857456250001,5654.860241537515
1510,2,6,5064.216,5391.6867770090985,5498.922666286491,5564.357820047615,5523.27197265625,5540.23046875,5090.175229131248,5183.661,5034.316084027779,5631.239947351471
1510,3,6,5244.336,5457.530319501037,5525.106200706035,5603.602936097221,5524.58203125,5541.572265625,5179.681511214115,5183.661,5034.316084027779,5641.340109881335
1511,1,6,5064.216,5183.129088725896,5188.312684662186,5258.848503715274,5238.58984375,5250.77880859375,5102.296252055776,5183.661,5018.489956250001,5332.5206040894045
1511,2,6,5244.336,5282.618442868707,5243.676951676869,5332.321268409716,5239.89990234375,5252.12060546875,5015.060646219558,5183.661,5018.489956250001,5352.402587252532
1511,3,6,5325.382,5356.142501536988,5279.479208302365,5371.383745166664,5241.2099609375,5253.46240234375,5105.753067801398,5183.661,5018.489956250001,5365.170311661022
1512,1,6,5244.336,5379.906149642829,5464.295561629842,5473.55568969444,5409.0732421875,5472.30810546875,5109.426130852524,5064.216,5029.79505625,5537.987257523128
1512,2,6,5325.382,5453.985257003025,5515.88824041288,5508.725282722218,5410.38330078125,5473.64990234375,5084.981546943374,5064.216,5029.79505625,5554.959650943659
1512,3,6,5091.4785,5533.580920475816,5554.177297312981,5542.69674309722,5411.693359375,5474.99169921875,5117.9900619077425,5064.216,5029.79505625,5568.172095570397
1513,1,6,5325.382,5508.123006746694,5567.739801560715,5551.540915097221,5559.58349609375,5604.6044921875,5121.81674315829,5244.336,5061.45795625,5674.95161886935
1513,2,6,5091.4785,5643.48663120945,5646.9490048078405,5612.082425923607,5560.8935546875,5605.9462890625,5088.767807242233,5244.336,5061.45795625,5700.840523003988
1513,3,6,5224.596,5714.655257544191,5679.222504808634,5663.30153638889,5562.20361328125,5607.2880859375,5086.894889556991,5244.336,5061.45795625,5713.216731671253
1514,1,6,5091.4785,5478.896681613455,5581.319824102827,5609.271033298608,5571.74853515625,5561.5966796875,5229.776133457604,5325.382,5102.118772916667,5689.971508790177
1514,2,6,5224.596,5592.154859662438,5631.229834063146,5652.5199682013845,5573.05859375,5562.9384765625,5201.970184472083,5325.382,5102.118772916667,5706.868057002748
1515,1,6,5224.596,5390.6382120883445,5538.49929056971,5464.49092082639,5468.46923828125,5425.79541015625,5231.973160555148,5091.4785,5133.809822916666,5599.391309297462
1516,3,6,5352.672,5824.916431825697,5650.374641890873,5701.943725513889,5510.16796875,5530.099609375,5186.933317552428,5224.596,5157.048522916667,5670.97455807151
1517,2,6,5352.672,5787.974763575907,5596.141543506844,5625.678489,5578.41162109375,5614.98681640625,5228.046186914491,5224.596,5176.032547222222,5699.513989293852
1517,3,6,5486.9115,5864.25019296784,5614.468546284325,5691.172406562501,5579.7216796875,5616.32861328125,5184.592118586624,5224.596,5176.032547222222,5708.702787983882
1518,1,6,5352.672,5553.256554568332,5602.264814078668,5599.8718173472225,5535.1015625,5599.33056640625,5202.173727041954,5224.596,5193.074252777778,5669.924794558581
1518,2,6,5486.9115,5801.734081255291,5635.28068240982,5690.177313033728,5536.4111328125,5600.67236328125,5253.101177887272,5224.596,5193.074252777778,5684.40540252583
1518,3,6,5443.097,5886.700160550315,5660.652559918851,5743.7523697867055,5537.72119140625,5602.01416015625,5232.39045116574,5224.596,5193.074252777778,5694.975631961633
1519,1,6,5486.9115,5516.6431434237575,5606.600464566965,5667.1743437876985,5552.888671875,5596.5615234375,5205.058736563026,5352.672,5219.984809027778,5686.736740198245
1519,2,6,5443.097,5732.029835637309,5632.017724246131,5734.545934307537,5554.1982421875,5597.9033203125,5246.738381543014,5352.672,5219.984809027778,5697.989266840397
1519,3,6,5578.718,5825.283994593481,5639.814121974802,5792.079807155754,5555.50830078125,5599.2451171875,5224.829436598474,5352.672,5219.984809027778,5703.861332799563
1520,1,6,5443.097,5668.340908900174,5598.167219255952,5753.618269862101,5671.9287109375,5708.146484375,5319.643425906759,5486.9115,5255.926859027777,5771.154058582906
1520,2,6,5578.718,5773.304438435791,5623.900382649801,5804.353807083331,5673.23876953125,5709.48828125,5322.116739944262,5486.9115,5255.926859027777,5781.686919592297
1520,3,6,5530.824,5851.234305173164,5631.39727087897,5852.310466105159,5674.548828125,5710.830078125,5350.152594526333,5486.9115,5255.926859027777,5787.010543173201
1521,1,6,5578.718,5482.880169335864,5597.407311105656,5722.672957100199,5569.234375,5572.677734375,5385.439635752689,5443.097,5284.045613194444,5698.211269935838
1521,2,6,5530.824,5650.174733494865,5632.842813158731,5766.725390571429,5570.5439453125,5574.01953125,5373.851699702711,5443.097,5284.045613194444,5711.118935215135
1522,1,6,5530.824,5660.869849896138,5756.397767987103,5832.228965364088,5548.14453125,5535.916015625,5441.031757580872,5578.718,5318.0642965277775,5733.143291852725
1523,3,6,5825.355,5750.381022916424,5667.138361885021,5798.321065573414,5526.98095703125,5473.59814453125,5423.57215879116,5530.824,5344.9940444444455,5691.980969780219
1524,2,6,5825.355,5619.224403566609,5543.9415846208,5615.5291158601185,5256.4619140625,5169.818359375,5380.5454455091385,5530.824,5361.576388888889,5461.192846903348
1524,3,6,5653.3575,5650.411744534948,5564.409349022088,5643.519512777781,5257.77197265625,5171.16015625,5350.0818026936395,5530.824,5361.576388888889,5469.156014604816
1525,1,6,5825.355,5615.776740425918,5581.947854648478,5726.005320759922,5391.88037109375,5363.8212890625,5507.374890050877,5530.824,5380.965166666666,5571.05918764498
1525,2,6,5653.3575,5730.2993677842105,5621.544983167922,5779.2831257797625,5393.1904296875,5365.16259765625,5520.808196073713,5530.824,5380.965166666666,5585.573190167114
1525,3,6,5589.633,5744.5741311768725,5617.6339066786695,5818.658198454367,5394.5,5366.50439453125,5524.933993191444,5530.824,5380.965166666666,5587.305430762077
1526,1,6,5653.3575,5871.953796455827,5806.428452470239,5899.965250805557,5573.15576171875,5544.982421875,5577.824979304798,5825.355,5401.486777777778,5767.70168217587
1526,2,6,5589.633,5876.093663249556,5826.822551913691,5925.757497597223,5574.4658203125,5546.32421875,5643.351289997,5825.355,5401.486777777778,5775.537602535941
1526,3,6,5364.594,5883.29760452852,5846.04834984147,5944.935122136905,5575.775390625,5547.666015625,5605.194687541954,5825.355,5401.486777777778,5782.726872341153
1527,1,6,5589.633,5842.21808095179,5817.629550440279,5836.827728309523,5383.923828125,5277.90380859375,5531.17665136658,5653.3575,5410.769172222222,5636.501447145382
1527,2,6,5364.594,5849.8829454422585,5842.75587712758,5854.642741184524,5385.2333984375,5279.24560546875,5594.989339213437,5653.3575,5410.769172222222,5645.266379379688
1527,3,6,5031.045,5869.528124657153,5852.634720352978,5856.551687892856,5386.54345703125,5280.58740234375,5534.150492327414,5653.3575,5410.769172222222,5649.016548594095
1528,1,6,5364.594,5416.545660066329,5653.548208966488,5730.772390424601,5392.38671875,5296.603515625,5447.949590567387,5589.633,5409.095272222223,5591.564857333763
1528,2,6,5031.045,5432.093713711395,5663.558327249425,5755.886205945435,5393.69677734375,5297.9453125,5481.161602318356,5589.633,5409.095272222223,5596.4784641445
1529,1,6,5031.045,5288.599304391529,5429.91863526556,5459.877136590276,5162.8828125,5003.232421875,5377.475861678104,5364.594,5397.318155555556,5357.000466759551
1530,3,6,4395.052,5008.632999638864,5349.713038120104,5309.555500555553,4933.5537109375,4803.470703125,5325.738778430143,5031.045,5365.642455555555,5168.320849030088
1531,2,6,4395.052,5040.309281664199,5065.544384701552,5124.546659395833,4799.6640625,4691.2373046875,5334.112540676544,5031.045,5336.002627777778,4987.400072180273
1531,3,6,4303.788,5052.712904459252,5095.703521156911,5137.597577006943,4800.9736328125,4692.5791015625,5278.012246323202,5031.045,5336.002627777778,4997.334034044679
1532,1,6,4395.052,4973.26824467502,4936.1100186661715,4935.546986090275,4551.97607421875,4401.13037109375,5328.55999387941,5031.045,5303.626094444445,4770.41041831452
1532,2,6,4303.788,4992.117293532685,4952.17637539623,4974.851527868056,4553.2861328125,4402.47216796875,5349.096109063075,5031.045,5303.626094444445,4777.698338901914
1532,3,6,4678.18,5004.520916327738,4984.032325092064,5016.956837013886,4554.595703125,4403.8134765625,5329.9048781969495,5031.045,5303.626094444445,4789.515426336361
1533,1,6,4303.788,4450.153004747594,4771.512980644347,4748.43290622222,4393.6240234375,4218.3193359375,5228.744497485844,4395.052,5259.692183333334,4605.691419699824
1533,2,6,4678.18,4463.556669839997,4805.003240487452,4800.203938013889,4394.93359375,4219.6611328125,5233.932672126223,4395.052,5259.692183333334,4618.43265914948
1533,3,6,4510.139,4499.178662112973,4843.1959103345735,4844.696522194445,4396.24365234375,4221.00244140625,5237.008473890766,4395.052,5259.692183333334,4632.129226619073
1534,1,6,4678.18,4428.115904305608,4815.184172649207,4654.536914840274,4268.7958984375,4096.5185546875,5071.170622812815,4303.788,5221.245938888888,4526.702640569786
1534,2,6,4510.139,4479.089152711771,4845.318815446774,4733.527018347223,4270.1064453125,4097.8603515625,5098.177664626798,4303.788,5221.245938888888,4539.832703048572
1534,3,6,4242.63,4545.134982466355,4888.959989985664,4805.659742611112,4271.416015625,4099.2021484375,5088.54908341091,4303.788,5221.245938888888,4556.387293134312
1535,1,6,4510.139,4705.724836465862,4943.05963825992,4882.213992743055,4583.548828125,4510.1474609375,5059.796219846847,4678.18,5197.410438888889,4791.65290974505
1535,2,6,4242.63,4670.925144216754,4968.605642222963,4936.810549923612,4584.8583984375,4511.4892578125,5126.503138899812,4678.18,5197.410438888889,4802.320859246927
1536,1,6,4242.63,4654.303425361099,4895.041413450496,4822.785708340276,4488.1103515625,4360.47607421875,5132.561746241437,4510.139,5176.8566222222225,4709.209798547509
1537,3,6,4556.028,4622.212285268976,4931.891683687913,4861.935719465276,4391.22021484375,4262.62890625,5128.2228095701075,4242.63,5141.681638888888,4654.161981305316
1538,2,6,4556.028,4615.5076028073245,4907.663041949653,4853.029089729167,4476.67822265625,4361.18359375,5110.453106358581,4242.63,5109.489105555555,4706.26122508406
1539,1,6,4556.028,4738.088147127865,4932.487650530757,4840.550410402777,4475.33984375,4386.1796875,4951.5791408813175,4242.63,5084.617072222221,4711.634424548115
1539,3,6,4867.041,4792.039256299355,4999.769173325546,4992.508845569442,4477.9599609375,4388.86279296875,4987.296481848211,4242.63,5084.617072222221,4739.552604814603
1540,2,6,4867.041,4826.745388542107,4918.430706516021,4908.801958965274,4675.587890625,4650.51953125,5081.635309792621,4556.028,5065.431394444444,4849.929117014257
1540,3,6,4504.164,4873.138108649992,4953.225540672569,4975.8432715833305,4676.89794921875,4651.861328125,5122.006673563159,4556.028,5065.431394444444,4863.775274447947
1541,1,6,4867.041,4755.934190017504,4918.1787562679265,4820.787880423609,4655.8896484375,4584.3779296875,4990.780710602554,4556.028,5060.847788888888,4831.922087693574
1541,2,6,4504.164,4814.4364768965515,4942.629000941286,4874.876434263887,4657.19970703125,4585.7197265625,5044.115461916624,4556.028,5060.847788888888,4842.260807905778
1541,3,6,4610.9085,4860.8291970044365,4972.121295369658,4934.59006023611,4658.509765625,4587.06103515625,5042.50238645313,4556.028,5060.847788888888,4854.275663289555
1542,1,6,4504.164,4774.773649407173,4978.709835160385,4954.649959902777,4845.1376953125,4721.2451171875,4999.897613792637,4867.041,5054.275288888889,4986.527774497518
1542,2,6,4610.9085,4748.624067873587,5003.834516763559,4997.207430569444,4846.4482421875,4722.5869140625,5002.800428508955,4867.041,5054.275288888889,4996.49450706208
1543,1,6,4610.9085,4679.312610792214,4956.745018589087,4786.781138527778,4448.681640625,4235.595703125,4954.127189036913,4504.164,5029.602888888889,4697.282806248066
1544,3,6,4375.0395,4832.408202367642,4982.716781540095,4936.926614187502,4642.091796875,4518.29345703125,5066.4055327635715,4610.9085,5005.787105555556,4845.949891640612
1545,2,6,4375.0395,4796.992680400106,5003.269356299221,4929.717831083333,4824.94921875,4720.72998046875,5073.572599158624,4610.9085,4994.152922222222,4978.14804986364
1545,3,6,4528.28,4803.766825834526,5030.8427801359285,4967.891005569444,4826.2587890625,4722.0712890625,5086.011792524908,4610.9085,4994.152922222222,4988.582556385692
1546,1,6,4375.0395,4675.202510995952,4900.23213089904,4788.202140041667,4619.4853515625,4487.076171875,4953.192815115418,4610.9085,4971.164472222222,4800.095992573154
1546,2,6,4528.28,4676.94741387028,4907.316162951371,4830.412602104167,4620.7958984375,4488.41796875,5048.6482090497,4610.9085,4971.164472222222,4805.026021121614
1546,3,6,4815.2225,4709.514295447605,4927.4125394220055,4878.350062784724,4622.10546875,4489.75927734375,5058.564849883062,4610.9085,4971.164472222222,4813.854210154332
1547,1,6,4528.28,4432.863134119688,4853.732238599871,4724.881238895834,4494.0546875,4365.93115234375,4795.428242184505,4375.0395,4941.801566666666,4697.0838170242
1547,2,6,4815.2225,4467.276877765983,4884.088998611178,4769.570049999999,4495.365234375,4367.27294921875,4888.326968298688,4375.0395,4941.801566666666,4708.609892774314
1547,3,6,5113.476,4537.65918755579,4919.344349310978,4827.26677445139,4496.6748046875,4368.6142578125,4905.164853372314,4375.0395,4941.801566666666,4722.130045266172
1548,1,6,4815.2225,4737.54259554955,4917.050427443852,4794.011298784725,4676.59814453125,4581.37109375,4824.580309755007,4528.28,4915.880277777777,4844.671122703823
1548,2,6,5113.476,4769.842848433971,4942.1713464636905,4860.443942368056,4677.908203125,4582.712890625,4891.260763100916,4528.28,4915.880277777777,4855.795931985106
1548,3,6,5402.25,4816.870299096414,4980.897960978571,4968.786698645834,4679.2177734375,4584.0546875,4924.278011698616,4528.28,4915.880277777777,4872.741520945934
1549,1,6,5113.476,4943.3462188958565,5046.413755784222,5047.698195902779,4987.27685546875,4983.8408203125,4997.831648808511,4815.2225,4897.965294444444,5108.472653629609
1549,2,6,5402.25,4955.972986671491,5090.814329162098,5128.240269770836,4988.5869140625,4985.1826171875,5038.150552084599,4815.2225,4897.965294444444,5125.647274433803
1550,1,6,5402.25,5284.137388949918,5492.5833713426555,5413.236393124999,5097.14697265625,5101.669921875,5093.080581688128,5113.476,4885.517444444445,5326.577823897872
1553,3,6,6279.936,5464.492483978494,5696.918042029362,5712.185373765873,5324.25146484375,5224.9423828125,5535.08273706996,5402.25,4872.264237777777,5555.471523647725
1554,2,6,6279.936,5960.417087407457,5984.221716442063,5911.909851351187,5558.330078125,5526.2734375,5579.588768165812,5402.25,4883.223913333333,5807.4700805961365
1554,3,6,6438.7775,6044.821135588574,6034.647486264385,5967.4904082023795,5559.6396484375,5527.615234375,5526.33674538529,5402.25,4883.223913333333,5825.1086684170905
1555,1,6,6279.936,6269.95929990255,6290.520340673712,6267.273407787696,6025.796875,6046.92529296875,5556.750014497053,5402.25,4904.396402222222,6234.189855110788
1555,2,6,6438.7775,6327.124706932576,6295.427509337798,6337.065046159721,6027.1064453125,6048.2666015625,5656.054953903699,5402.25,4904.396402222222,6239.852927983
1555,3,6,6501.193,6363.871582927267,6314.720079719589,6381.213411266863,6028.41650390625,6049.6083984375,5629.566408152306,5402.25,4904.396402222222,6248.273782998699
1556,1,6,6438.7775,6311.045946737458,6414.2135943231315,6398.33400729266,6237.23681640625,6248.1826171875,5564.241312316582,6279.936,4919.549102222222,6421.626753395103
1556,2,6,6501.193,6352.094122215721,6429.919203332456,6460.3422187619035,6238.546875,6249.5244140625,5575.391566721655,6279.936,4919.549102222222,6429.916865122447
1557,1,6,6501.193,6599.0764379608945,6590.790027426547,6523.302752207338,6358.9140625,6379.22607421875,5641.49605119529,6438.7775,4945.729768888889,6561.223499259733
1558,3,6,6382.565,6586.437744877309,6568.407104424163,6677.398071022815,6376.22412109375,6371.89794921875,5835.097446452886,6501.193,4976.115102222222,6574.485022559627
1559,2,6,6382.565,6485.625462361883,6569.008202345834,6650.0238054890815,6518.5908203125,6530.13916015625,6135.606189999554,6501.193,5016.357468888888,6672.068068049835
1559,3,6,6705.09,6460.999628267308,6559.3205289829375,6708.159665387892,6519.900390625,6531.48095703125,6092.612345669434,6501.193,5016.357468888888,6673.104047118743
1560,1,6,6382.565,6410.653212557878,6524.96001495744,6592.432344206346,6320.7353515625,6356.24169921875,5858.6667203324805,6501.193,5063.553535555556,6519.782667081714
1560,2,6,6705.09,6409.5850876959075,6525.687840646927,6572.070953790672,6322.04541015625,6357.58349609375,5793.187904930619,6501.193,5063.553535555556,6519.905018840451
1560,3,6,7044.21,6443.298031407362,6508.430347932129,6622.386452807537,6323.35546875,6358.9248046875,5841.561908648662,6501.193,5063.553535555556,6518.455232788735
1561,1,6,6705.09,6310.361959342667,6376.051399745642,6547.919168921623,6372.82275390625,6430.2646484375,6027.898624239437,6382.565,5114.51978,6512.314476861834
1561,2,6,7044.21,6304.724272128905,6367.892769053511,6528.995637935514,6374.1328125,6431.6064453125,5984.985771058835,6382.565,5114.51978,6510.033979287593
1561,3,6,7500.869,6324.24765411495,6354.8356069986185,6556.425569726188,6375.44287109375,6432.9482421875,6022.018697364296,6382.565,5114.51978,6508.6415412592505
1562,1,6,7044.21,6518.155937588852,6570.019636653609,6608.8003881765835,6659.96728515625,6752.0478515625,6230.052022135286,6705.09,5183.227713333335,6768.405903044528
1562,2,6,7500.869,6492.820249121933,6555.564165282083,6584.678113099203,6661.27685546875,6753.3896484375,6337.890219604334,6705.09,5183.227713333335,6764.1204871678665
1562,3,6,7653.247,6487.416531624537,6552.095047331178,6613.565641580352,6662.5869140625,6754.7314453125,6241.9738520488945,6705.09,5183.227713333335,6765.466730391932
1563,1,6,7500.869,6836.595604818406,6837.772521582974,6841.621440345235,6860.71435546875,6937.95166015625,6316.398260809494,7044.21,5271.53298,6993.453020933738
1563,2,6,7653.247,6909.097177908202,6831.293007209368,6847.8952112003935,6862.0244140625,6939.29345703125,6361.120387861911,7044.21,5271.53298,6992.863410884586
1564,1,6,7653.247,7437.631864500793,7265.700474561825,7181.433182583332,7223.1328125,7280.3232421875,6694.527718606395,7500.869,5378.102346666667,7380.399923599943
1565,3,6,7740.79,7279.249303060412,7508.69491392453,7396.877127343253,7427.11083984375,7396.1982421875,6619.785036485129,7653.247,5477.271246666666,7599.9550374243
1566,2,6,7740.79,7287.981956440071,7435.601715573671,7357.801714991735,7445.78125,7386.45068359375,6683.356911844504,7653.247,5580.92228,7590.668796995976
1566,3,6,7516.704,7234.821304496699,7477.787816160641,7340.0089631147475,7447.09130859375,7387.7919921875,6624.612506807036,7653.247,5580.92228,7602.451750820075
1567,1,6,7740.79,7272.721307202644,7585.748938648456,7378.527039469907,7328.7578125,7253.9267578125,6668.421959827672,7653.247,5692.928263333333,7552.286942787753
1567,2,6,7516.704,7222.167763092847,7560.967433286352,7378.865013764553,7330.06787109375,7255.2685546875,6676.6914834361005,7653.247,5692.928263333333,7546.316498677226
1567,3,6,7006.192,7175.432933059796,7614.585126928217,7367.921602742725,7331.37744140625,7256.6103515625,6655.042902461657,7653.247,5692.928263333333,7561.612608853603
1568,1,6,7516.704,7303.640729168912,7641.161784148456,7647.089135844583,7418.50537109375,7388.07470703125,6442.875566537215,7740.79,5804.460196666667,7642.9966911132
1568,2,6,7006.192,7239.430416949037,7615.091508048258,7664.543951901129,7419.8154296875,7389.41650390625,6381.862651828884,7740.79,5804.460196666667,7637.498897606604
1568,3,6,6932.16,7185.925296853957,7653.7239994758365,7649.945864150137,7421.12548828125,7390.75830078125,6413.689823603106,7740.79,5804.460196666667,7648.448195664261
1569,1,6,7006.192,7315.579089970659,7295.298243126487,7394.95139501919,7259.08837890625,7226.45263671875,6281.099814924482,7516.704,5907.10033,7423.943454640172
1569,2,6,6932.16,7230.330962922616,7258.022016676094,7386.015283779108,7260.3984375,7227.79443359375,6206.826481105472,7516.704,5907.10033,7414.045943570117
1569,3,6,6812.6705,7151.86516669187,7238.974152293654,7355.787583500335,7261.70849609375,7229.13623046875,6249.392773747824,7516.704,5907.10033,7408.186521577636
1570,1,7,6932.16,6752.537573143957,6936.425090333622,6998.35058175777,6866.46875,6779.552734375,6838.1678115901705,7006.192,5988.772463333333,6612.9641208814555
1570,2,7,6812.6705,6760.915624178221,6938.092550471125,6994.511495052081,6867.07373046875,6780.1884765625,6804.022465558413,7006.192,5988.772463333333,6613.639172822558
1571,1,7,6812.6705,6739.015139681367,6921.053689589285,6877.617662579695,6714.89501953125,6607.57958984375,6922.478089164202,6932.16,6064.281713333333,6542.276514932102
1572,3,7,6363.524,6568.2683843249715,6622.030254493023,6577.38496789186,6564.23779296875,6458.4453125,6710.478182733879,6812.6705,6129.13603,6294.478923188293
1573,2,7,6363.524,6573.820160172641,6563.84337716606,6510.603887270831,6447.36962890625,6376.57421875,6558.4189164381505,6812.6705,6202.464507777779,6253.534032753416
1573,3,7,6219.892,6603.345613179717,6558.2208173710205,6476.769208905753,6447.97509765625,6377.2099609375,6537.881765951927,6812.6705,6202.464507777779,6243.674188229175
1574,1,7,6363.524,6192.79528856155,6431.241707705852,6495.535916629961,6304.10009765625,6244.51171875,6492.162002832327,6812.6705,6269.078579999999,6114.4227052177375
1574,2,7,6219.892,6214.344138066173,6410.916587996327,6449.66954246627,6304.705078125,6245.1474609375,6496.474386731876,6812.6705,6269.078579999999,6093.97127043813
1574,3,7,6203.198,6241.273304520531,6386.728694112498,6438.867228041665,6305.31005859375,6245.783203125,6484.547355377639,6812.6705,6269.078579999999,6093.51842373314
1575,1,7,6219.892,6255.7236177114155,6184.692207661608,6395.712381091269,6222.91552734375,6187.515625,6474.054120879031,6363.524,6323.11428,6051.166489349657
1575,2,7,6203.198,6266.5179244500005,6174.494876121133,6334.652405571426,6223.5205078125,6188.1513671875,6507.514020791728,6363.524,6323.11428,6020.481444415527
1576,1,7,6203.198,5828.8831538923205,6046.423011440976,6177.265124815474,6205.8759765625,6179.474609375,6407.617975524193,6219.892,6379.279263333334,5788.353013320369
1579,3,7,6523.065,6070.170647322764,6068.324644506946,6113.76350833829,6230.544921875,6204.8896484375,6310.3743290711045,6203.198,6549.932816666666,5830.004078303329
1580,2,7,6523.065,6245.784975591887,6307.481260987103,6326.105761501984,6381.802734375,6357.9013671875,6377.43296084824,6203.198,6599.526516666667,6025.124612124791
1580,3,7,6579.5985,6275.746821511007,6295.440457435515,6299.322341869048,6382.40771484375,6358.53759765625,6275.445578153014,6203.198,6599.526516666667,6018.432361986609
1581,1,7,6523.065,6272.054106074262,6348.098857095138,6351.11184020238,6314.65625,6277.625,6319.096165309188,6203.198,6636.94939,6051.250503397282
1581,2,7,6579.5985,6279.201887145079,6314.8014098683525,6296.967603515872,6315.26123046875,6278.2607421875,6279.419251000478,6203.198,6636.94939,6020.4755908513
1581,3,7,6713.948,6281.989885561519,6300.032284447717,6265.427913834323,6315.8662109375,6278.896484375,6301.7031828923555,6203.198,6636.94939,6002.671532003493
1582,1,7,6579.5985,6453.387681865127,6426.793949516167,6368.387870104165,6370.74951171875,6389.14892578125,6375.634621299125,6523.065,6671.4069966666675,6124.696951762179
1582,2,7,6713.948,6424.312440359843,6414.711050660018,6311.876512718253,6371.3544921875,6389.78466796875,6399.975323578113,6523.065,6671.4069966666675,6084.141851156772
1582,3,7,6834.714,6434.747812885057,6399.165084064781,6308.8808847529735,6371.9599609375,6390.42041015625,6384.03956953919,6523.065,6671.4069966666675,6083.884932723173
1583,1,7,6713.948,6510.383299726512,6485.182582473711,6474.938748975197,6526.82763671875,6534.7041015625,6423.794649628949,6579.5985,6715.278413333333,6205.976994513726
1583,2,7,6834.714,6442.695536931627,6479.115740619544,6437.90876844742,6527.4326171875,6535.33984375,6426.0159167066495,6579.5985,6715.278413333333,6164.868935247479
1583,3,7,6907.1275,6435.132139040563,6480.683293953869,6435.3389538869005,6528.03759765625,6535.9755859375,6387.527354247889,6579.5985,6715.278413333333,6161.3789864268265
